"time","y","z"
6.3099999999999099E+000,6.2513524688217919E+000,-1.2254948652462274E+000
6.3299999999999095E+000,6.2248812658926402E+000,-1.4216278652462233E+000
6.3499999999999091E+000,6.1944874050781760E+000,-1.6177608652462192E+000
6.3699999999999086E+000,6.1601708835285036E+000,-1.8138938652462144E+000
6.3899999999999082E+000,6.1219316838793425E+000,-2.0100268652462105E+000
6.4099999999999078E+000,6.0797698239512821E+000,-2.2061598652462067E+000
6.4299999999999073E+000,6.0336853037443223E+000,-2.4022928652462019E+000
6.4499999999999069E+000,5.9836781232584650E+000,-2.5984258652461980E+000
6.4699999999999065E+000,5.9297482824937093E+000,-2.7945588652461932E+000
6.4899999999999061E+000,5.8718957814500552E+000,-2.9906918652461894E+000
6.5099999999999056E+000,5.8101206201275026E+000,-3.1868248652461855E+000
6.5299999999999052E+000,5.7444227985260508E+000,-3.3829578652461807E+000
6.5499999999999048E+000,5.6748023166457005E+000,-3.5790908652461768E+000
6.5699999999999044E+000,5.6012591744864526E+000,-3.7752238652461720E+000
6.5899999999999039E+000,5.5237933720483063E+000,-3.9713568652461682E+000
6.6099999999999035E+000,5.4424049093312608E+000,-4.1674898652461643E+000
6.6299999999999031E+000,5.3570937863353176E+000,-4.3636228652461595E+000
6.6499999999999027E+000,5.2678600030604752E+000,-4.5597558652461556E+000
6.6699999999999022E+000,5.1747035595067343E+000,-4.7558888652461517E+000
6.6899999999999018E+000,5.0776244556740942E+000,-4.9520218652461470E+000
6.7099999999999014E+000,4.9766226915625573E+000,-5.1481548652461431E+000
6.7299999999999010E+000,4.8716982671721212E+000,-5.3442878652461392E+000
6.7499999999999005E+000,4.7628511825027857E+000,-5.5404208652461353E+000
6.7699999999999001E+000,4.6500814375545536E+000,-5.7365538652461305E+000
6.7899999999998997E+000,4.5333890323274222E+000,-5.9326868652461258E+000
6.8099999999998992E+000,4.4127739668213914E+000,-6.1288198652461219E+000
6.8299999999998988E+000,4.2882362410364632E+000,-6.3249528652461180E+000
